file_path,file_name,line_number,module_hint,variable_name,variable_style,likely_role,section_hint,context
10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,626,assets,module_total_business_costs,snake_case,status_or_readiness_field,status_readiness_trust,module_total_business_costs module_total_business_costs = total_people_cost_annual + total_asset_cost_annual
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2755,assets,negative_net_position,snake_case,status_or_readiness_field,status_readiness_trust,no_recoverable_base asset_strategy_without_assets negative_net_position recovery_gap_negative model_not_trusted
10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,593,assets,net_general_overheads_after_transfer,snake_case,status_or_readiness_field,status_readiness_trust,"total_asset_running_cost_transferred, gross_general_overheads_before_transfer, net_general_overheads_after_transfer, transfer_status, double_count_risk,"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1893,assets,no_active_assets_confirmed,snake_case,status_or_readiness_field,status_readiness_trust,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `no_active_assets_confirmed` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1904,assets,no_active_assets_confirmed,snake_case,status_or_readiness_field,status_readiness_trust,"Brief insertion instruction: - Add `no_active_assets_confirmed` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2753,assets,no_recoverable_base,snake_case,status_or_readiness_field,status_readiness_trust,structure_incomplete share_model_invalid no_recoverable_base asset_strategy_without_assets negative_net_position
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1249,assets,no_source_pool,snake_case,status_or_readiness_field,status_readiness_trust,"asset_pool_guardrail_status = blocked If any pool is under_allocated, no_source_pool, or review_required: asset_pool_guardrail_status = review_required"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,973,assets,no_source_pool,snake_case,status_or_readiness_field,status_readiness_trust,under_allocated over_allocated no_source_pool review_required
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,989,assets,no_source_pool,snake_case,status_or_readiness_field,status_readiness_trust,assigned_pool_amount is greater than available_pool_amount. no_source_pool: available_pool_amount is zero or missing but user has assigned costs.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1030,assets,no_source_pool,snake_case,status_or_readiness_field,status_readiness_trust,"asset_pool_guardrail_status = blocked Else if any pool allocation_status = under_allocated, no_source_pool, or review_required: asset_pool_guardrail_status = review_required"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,806,assets,non_productive_asset,snake_case,status_or_readiness_field,status_readiness_trust,invalid_zero_utilisation_hours review_zero_cost non_productive_asset inactive_asset review_required
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,821,assets,non_productive_asset,snake_case,status_or_readiness_field,status_readiness_trust,asset has utilisation hours but zero cost. non_productive_asset: asset is not productive and should not be used for productive asset recovery.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,1305,assets,non_productive_asset_context_rows,snake_case,status_or_readiness_field,status_readiness_trust,8. Do not use Cost Allocation shared percentages. 9. Build productive_asset_reality_rows. 10. Build non_productive_asset_context_rows. 11. Calculate total_productive_asset_utilisation_hours. 12. Calculate weighted_required_asset_recovery_rate.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,840,assets,non_productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,- asset_rows - productive_asset_rows - non_productive_asset_rows - total_asset_cost_annual - total_productive_asset_cost_annual
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,1298,assets,non_productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,1. Add Asset Reality as a section/tab on Revenue Reality page. 2. Consume productive_asset_rows from Assets. 3. Consume non_productive_asset_rows from Assets for visibility only. 4. Consume asset utilisation hours from Assets. 5. Consume required_asset_recovery_rate where already calculated.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1137,assets,not_ready,snake_case,readiness_field,status_readiness_trust,blocked preview_only not_ready Status rules:
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1156,assets,not_ready,snake_case,readiness_field,status_readiness_trust,Assets can display estimated/manual data but should not be trusted as final. not_ready: No valid Assets source exists.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1182,assets,not_ready,snake_case,readiness_field,status_readiness_trust,→ warning assets_status = blocked or not_ready → blocked
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,473,assets,not_ready,snake_case,readiness_field,row_or_array_contract,total_productive_asset_utilisation_hours = 0 asset_reality_status = review_required or not_ready depending setup If productive assets exist but utilisation hours total zero:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,625,assets,not_ready,snake_case,readiness_field,status_readiness_trust,preview_only asset_pressure_detected not_ready Status rules:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,647,assets,not_ready,snake_case,readiness_field,status_readiness_trust,Values display but are not trusted final output. not_ready: Required asset data is missing.
04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,503,assets,operating_expense_benchmark_total,snake_case,status_or_readiness_field,status_readiness_trust,asset_finance_benchmark_total general_overheads_benchmark_total operating_expense_benchmark_total cost_of_sales_benchmark_total
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,827,assets,output_variable,snake_case,status_or_readiness_field,status_readiness_trust,Each trace should show: - output_variable - source_module - source_variable
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1246,assets,over_allocated,snake_case,status_or_readiness_field,status_readiness_trust,Rules: If any pool is over_allocated: asset_pool_guardrail_status = blocked
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,972,assets,over_allocated,snake_case,status_or_readiness_field,status_readiness_trust,balanced under_allocated over_allocated no_source_pool review_required
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,986,assets,over_allocated,snake_case,status_or_readiness_field,status_readiness_trust,assigned_pool_amount is less than available_pool_amount. over_allocated: assigned_pool_amount is greater than available_pool_amount.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1027,assets,over_allocated,snake_case,status_or_readiness_field,status_readiness_trust,Logic: If any pool allocation_status = over_allocated: asset_pool_guardrail_status = blocked
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,927,assets,over_allocated_amount,snake_case,status_or_readiness_field,status_readiness_trust,"available_pool_amount - assigned_pool_amount over_allocated_amount = max(0, assigned_pool_amount - available_pool_amount)"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,935,assets,over_allocated_amount,snake_case,status_or_readiness_field,status_readiness_trust,assigned_pool_amount remaining_pool_amount over_allocated_amount allocation_status
# QS Tools — Future Build Brief Micro Recovery Layer Rollout.txt,# QS Tools — Future Build Brief Micro Recovery Layer Rollout.txt,289,assets,overhead_absorption_status,snake_case,status_field,status_readiness_trust,asset_recovery_status material_recovery_status overhead_absorption_status recovery_share_warnings ```
23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,708,assets,overhead_not_recovered,snake_case,status_or_readiness_field,status_readiness_trust,- asset_recovery_low - subcontractor_cost_high - overhead_not_recovered - rate_worked - margin_exceeded_target
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1142,assets,ownership_status,snake_case,status_field,ownership,"is_active, is_productive_asset, ownership_status, asset_status }"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,198,assets,ownership_status,snake_case,status_field,status_readiness_trust,is_active is_productive_asset ownership_status asset_status
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,565,assets,ownership_status,snake_case,status_field,row_or_array_contract,"is_active, is_productive_asset, ownership_status, asset_ownership_cost_annual, asset_finance_interest_annual,"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,54,assets,pass,plain,status_or_readiness_field,status_readiness_trust,"What hourly recovery rate is required for each productive asset? Are asset-related cost pools over-assigned, under-assigned, or leaking? Which productive asset values must pass into Asset Reality? Assets is a source module."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1703,assets,pass,plain,status_or_readiness_field,status_readiness_trust,"- Preserve exact variable names. - Do not rename during this pass. - Add accepted contract fields to the module output contract section. - Add accepted reference wrappers separately as wrapper/reference fields, not business metrics."
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,123,assets,pass,plain,status_or_readiness_field,status_readiness_trust,"The business may have an asset utilisation / asset ownership / asset recovery problem. If both pass but final result fails: The issue may sit in overheads, allocation, pricing structure, or final recovery model."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1136,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,review_required blocked preview_only not_ready
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1153,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,"Assets cannot be trusted due to invalid cost, invalid utilisation, over-allocated source pool, or double-counting risk. preview_only: Assets can display estimated/manual data but should not be trusted as final."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1172,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,warning blocked preview_only Mapping:
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1185,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,→ blocked assets_status = preview_only → preview_only
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1186,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,assets_status = preview_only → preview_only Downstream modules must inherit this trust state.
11_MIRRA_MODEL_READINESS_v4.0_LOCKED.txt,11_MIRRA_MODEL_READINESS_v4.0_LOCKED.txt,686,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,asset_pool_guardrail_status = blocked then downstream modules that consume asset burden must be blocked or preview_only. Asset-dependent downstream modules include:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,623,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,review_required blocked preview_only asset_pressure_detected not_ready
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,644,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,"Assets source is blocked, utilisation is invalid, or asset pool guardrail is blocked. preview_only: Values display but are not trusted final output."
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,665,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,warning blocked preview_only Mapping:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,678,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,asset_reality_model_trust_state = blocked If model_trust_state = preview_only: asset_reality_model_trust_state = preview_only
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,679,assets,preview_only,snake_case,status_or_readiness_field,status_readiness_trust,If model_trust_state = preview_only: asset_reality_model_trust_state = preview_only If warnings exist but calculations are valid:
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2171,assets,productive_asset_allocation_status,snake_case,status_field,calculation,"over_assigned_productive_asset_burden, productive_asset_allocation_difference, productive_asset_allocation_status }"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1907,assets,productive_asset_cost,snake_case,status_or_readiness_field,status_readiness_trust,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `productive_asset_cost` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1918,assets,productive_asset_cost,snake_case,status_or_readiness_field,status_readiness_trust,"Brief insertion instruction: - Add `productive_asset_cost` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,817,assets,productive_asset_reality_rows,snake_case,status_or_readiness_field,status_readiness_trust,Required source trace for: - productive_asset_reality_rows - total_productive_asset_burden - total_productive_asset_utilisation_hours
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,948,assets,productive_asset_reality_rows,snake_case,status_or_readiness_field,status_readiness_trust,- weighted_required_asset_recovery_rate - productive_asset_reality_rows - asset_reality_status - asset_reality_model_trust_state
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1921,assets,productive_asset_recovery_cost_annual,snake_case,status_or_readiness_field,status_readiness_trust,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `productive_asset_recovery_cost_annual` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1932,assets,productive_asset_recovery_cost_annual,snake_case,status_or_readiness_field,status_readiness_trust,"Brief insertion instruction: - Add `productive_asset_recovery_cost_annual` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,247,assets,productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,Productive assets enter: productive_asset_rows total_productive_asset_burden Asset Reality
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,839,assets,productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,- asset_rows - productive_asset_rows - non_productive_asset_rows - total_asset_cost_annual
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1062,assets,productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,Cost Allocation receives: productive_asset_rows[] total_productive_asset_burden asset_pool_guardrail_status
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,914,assets,productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,Cost Allocation uses this only as diagnostic context. Cost Allocation still consumes productive_asset_rows directly from Assets. Cost Allocation owns shared asset percentages.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,1297,assets,productive_asset_rows,snake_case,status_or_readiness_field,status_readiness_trust,1. Add Asset Reality as a section/tab on Revenue Reality page. 2. Consume productive_asset_rows from Assets. 3. Consume non_productive_asset_rows from Assets for visibility only. 4. Consume asset utilisation hours from Assets.
22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,462,assets,quote_line_id,snake_case,status_or_readiness_field,status_readiness_trust,"asset_consumption_id, job_id, quote_line_id, soq_line_id, asset_id,"
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2697,assets,rate_builder_status,snake_case,status_field,inputs,From Rate Builder: rate_builder_status hourly_rate_models asset_rate_models
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1240,assets,ready,plain,status_field,status_readiness_trust,Allowed asset_pool_guardrail_status values: ready review_required blocked
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1253,assets,ready,plain,status_field,status_readiness_trust,Else: asset_pool_guardrail_status = ready ## 13.9 Asset warnings
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,803,assets,ready,plain,status_field,status_readiness_trust,Allowed asset_recovery_rate_status values: ready invalid_zero_utilisation_hours review_zero_cost
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,812,assets,ready,plain,status_field,status_readiness_trust,"Status rules: ready: asset is active, productive, has cost, and has utilisation hours."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1021,assets,ready,plain,status_field,status_readiness_trust,Allowed asset_pool_guardrail_status values: ready review_required blocked
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1034,assets,ready,plain,status_field,status_readiness_trust,Else: asset_pool_guardrail_status = ready ---
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1104,assets,ready,plain,status_field,status_readiness_trust,# 37. ASSETS READINESS CONDITIONS Assets is ready when: - asset rows exist or user confirms no assets
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1116,assets,ready,plain,status_field,status_readiness_trust,- no blocking warning exists Assets is not ready when: - no asset data exists and assets are expected
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1132,assets,ready,plain,status_field,status_readiness_trust,Allowed assets_status values: ready ready_with_warnings review_required
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1141,assets,ready,plain,status_field,status_readiness_trust,"Status rules: ready: Assets data is complete, utilisation valid, no blocking warnings."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1169,assets,ready,plain,status_field,status_readiness_trust,Allowed values: ready warning blocked
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1176,assets,ready,plain,status_field,status_readiness_trust,Mapping: assets_status = ready → ready
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1177,assets,ready,plain,status_field,status_readiness_trust,assets_status = ready → ready assets_status = ready_with_warnings or review_required
11_MIRRA_MODEL_READINESS_v4.0_LOCKED.txt,11_MIRRA_MODEL_READINESS_v4.0_LOCKED.txt,356,assets,ready,plain,status_field,status_readiness_trust,"}, assets: { ready, status, trust_state,"
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,619,assets,ready,plain,status_field,status_readiness_trust,Allowed asset_reality_status values: ready ready_with_warnings review_required
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,629,assets,ready,plain,status_field,status_readiness_trust,Status rules: ready: Assets source is trusted and productive assets have valid cost/utilisation.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,662,assets,ready,plain,status_field,status_readiness_trust,Allowed values: ready warning blocked
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,685,assets,ready,plain,status_field,status_readiness_trust,If source data is trusted and no warnings exist: asset_reality_model_trust_state = ready ---
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,691,assets,ready,plain,status_field,status_readiness_trust,# 27. READINESS CONDITIONS Asset Reality is ready when: - Assets module exists
10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,978,assets,reconciliation_checks,snake_case,status_or_readiness_field,status_readiness_trust,- blocking_checks - warning_checks - reconciliation_checks - cog_reconciliation_reference where available - asset_running_cost_transfer_context
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1935,assets,recovery_hours_used,snake_case,status_or_readiness_field,status_readiness_trust,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `recovery_hours_used` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1946,assets,recovery_hours_used,snake_case,status_or_readiness_field,status_readiness_trust,"Brief insertion instruction: - Add `recovery_hours_used` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,468,assets,recovery_rate,snake_case,status_or_readiness_field,status_readiness_trust,"asset_type, usage_hours, recovery_rate, recovered_value, actual_cost_basis,"
18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,1029,assets,recovery_summary_asset_reality_pressure,snake_case,status_or_readiness_field,status_readiness_trust,false if source data is trusted. ## recovery_summary_asset_reality_pressure Use when Asset Reality shows asset pressure.
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2620,assets,recovery_summary_ready,snake_case,readiness_field,status_readiness_trust,"assets_ready, cost_allocation_ready, recovery_summary_ready, blocked_sources, warning_sources"
18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,1045,assets,recovery_summary_unassigned_asset_pool,snake_case,status_or_readiness_field,status_readiness_trust,false by default if visible and intentionally reviewed; true if workflow requires full allocation. ## recovery_summary_unassigned_asset_pool Use when productive asset burden remains unassigned.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,924,assets,remaining_pool_amount,snake_case,status_or_readiness_field,status_readiness_trust,sum of all asset allocations for that cost type remaining_pool_amount = available_pool_amount - assigned_pool_amount
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,934,assets,remaining_pool_amount,snake_case,status_or_readiness_field,status_readiness_trust,available_pool_amount assigned_pool_amount remaining_pool_amount over_allocated_amount allocation_status
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2791,assets,required_asset_rates,snake_case,status_or_readiness_field,status_readiness_trust,"{ required_hourly_rates, required_asset_rates, required_unit_rates, material_margin_status,"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,847,assets,required_asset_recovery_rate,snake_case,status_or_readiness_field,status_readiness_trust,- utilisation_hours_per_week - utilisation_hours_annual - required_asset_recovery_rate - asset_pool_guardrails
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1109,assets,required_asset_recovery_rate,snake_case,status_or_readiness_field,status_readiness_trust,- active assets have valid cost values - productive assets have utilisation hours - required_asset_recovery_rate can be calculated or invalid state is clearly flagged - total_asset_cost_annual can be calculated - asset source pools are not over-allocated
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1402,assets,required_asset_recovery_rate,snake_case,status_or_readiness_field,status_readiness_trust,Rate Builder should receive: - required_asset_recovery_rate - utilisation_hours_annual - Asset Reality asset pressure context
31_Macro_Micro_Layer_v4.0_Locked.txt,31_Macro_Micro_Layer_v4.0_Locked.txt,515,assets,required_asset_recovery_rate,snake_case,status_or_readiness_field,status_readiness_trust,```txt required_asset_recovery_rate = asset_recovery_cost / selected_asset_recovery_driver ```
